frame,player_column,dodge_flag,fireball_cols,fireball_ys
1811,1,0,4|3|4|1|1|2,548|448|348|248|148|48
1812,1,0,4|3|4|1|1|2,552|452|352|252|152|52
1813,1,0,4|3|4|1|1|2,556|456|356|256|156|56
1814,1,0,4|3|4|1|1|2,560|460|360|260|160|60
1815,1,0,4|3|4|1|1|2,564|464|364|264|164|64
1816,1,0,4|3|4|1|1|2,568|468|368|268|168|68
1817,1,0,4|3|4|1|1|2,572|472|372|272|172|72
1818,1,0,4|3|4|1|1|2,576|476|376|276|176|76
1819,1,0,4|3|4|1|1|2,580|480|380|280|180|80
1820,2,1,4|3|4|1|1|2,584|484|384|284|184|84
1821,2,0,4|3|4|1|1|2,588|488|388|288|188|88
1822,2,0,4|3|4|1|1|2,592|492|392|292|192|92
1823,2,0,4|3|4|1|1|2,596|496|396|296|196|96
1824,2,0,3|4|1|1|2,500|400|300|200|100
1825,2,0,3|4|1|1|2|4,504|404|304|204|104|4
1826,2,0,3|4|1|1|2|4,508|408|308|208|108|8
1827,2,0,3|4|1|1|2|4,512|412|312|212|112|12
1828,2,0,3|4|1|1|2|4,516|416|316|216|116|16
1829,2,0,3|4|1|1|2|4,520|420|320|220|120|20
1830,2,0,3|4|1|1|2|4,524|424|324|224|124|24
1831,2,0,3|4|1|1|2|4,528|428|328|228|128|28
1832,2,0,3|4|1|1|2|4,532|432|332|232|132|32
1833,2,0,3|4|1|1|2|4,536|436|336|236|136|36
1834,2,0,3|4|1|1|2|4,540|440|340|240|140|40
1835,2,0,3|4|1|1|2|4,544|444|344|244|144|44
1836,2,0,3|4|1|1|2|4,548|448|348|248|148|48
1837,2,0,3|4|1|1|2|4,552|452|352|252|152|52
1838,2,0,3|4|1|1|2|4,556|456|356|256|156|56
1839,2,0,3|4|1|1|2|4,560|460|360|260|160|60
1840,2,0,3|4|1|1|2|4,564|464|364|264|164|64
1841,2,0,3|4|1|1|2|4,568|468|368|268|168|68
1842,2,0,3|4|1|1|2|4,572|472|372|272|172|72
1843,2,0,3|4|1|1|2|4,576|476|376|276|176|76
1844,2,0,3|4|1|1|2|4,580|480|380|280|180|80
1845,2,0,3|4|1|1|2|4,584|484|384|284|184|84
1846,2,0,3|4|1|1|2|4,588|488|388|288|188|88
1847,2,0,3|4|1|1|2|4,592|492|392|292|192|92
1848,2,0,3|4|1|1|2|4,596|496|396|296|196|96
1849,2,0,4|1|1|2|4,500|400|300|200|100
1850,2,0,4|1|1|2|4|3,504|404|304|204|104|4
1851,2,0,4|1|1|2|4|3,508|408|308|208|108|8
1852,2,0,4|1|1|2|4|3,512|412|312|212|112|12
1853,2,0,4|1|1|2|4|3,516|416|316|216|116|16
1854,2,0,4|1|1|2|4|3,520|420|320|220|120|20
1855,2,0,4|1|1|2|4|3,524|424|324|224|124|24
1856,2,0,4|1|1|2|4|3,528|428|328|228|128|28
1857,2,0,4|1|1|2|4|3,532|432|332|232|132|32
1858,2,0,4|1|1|2|4|3,536|436|336|236|136|36
1859,2,0,4|1|1|2|4|3,540|440|340|240|140|40
1860,2,0,4|1|1|2|4|3,544|444|344|244|144|44
1861,2,0,4|1|1|2|4|3,548|448|348|248|148|48
1862,2,0,4|1|1|2|4|3,552|452|352|252|152|52
1863,2,0,4|1|1|2|4|3,556|456|356|256|156|56
1864,2,0,4|1|1|2|4|3,560|460|360|260|160|60
1865,2,0,4|1|1|2|4|3,564|464|364|264|164|64
1866,2,0,4|1|1|2|4|3,568|468|368|268|168|68
1867,2,0,4|1|1|2|4|3,572|472|372|272|172|72
1868,2,0,4|1|1|2|4|3,576|476|376|276|176|76
1869,3,1,4|1|1|2|4|3,580|480|380|280|180|80
1870,3,0,4|1|1|2|4|3,584|484|384|284|184|84
1871,3,0,4|1|1|2|4|3,588|488|388|288|188|88
1872,3,0,4|1|1|2|4|3,592|492|392|292|192|92
1873,3,0,4|1|1|2|4|3,596|496|396|296|196|96
1874,3,0,1|1|2|4|3,500|400|300|200|100
1875,3,0,1|1|2|4|3|1,504|404|304|204|104|4
1876,3,0,1|1|2|4|3|1,508|408|308|208|108|8
1877,3,0,1|1|2|4|3|1,512|412|312|212|112|12
1878,3,0,1|1|2|4|3|1,516|416|316|216|116|16
1879,3,0,1|1|2|4|3|1,520|420|320|220|120|20
1880,3,0,1|1|2|4|3|1,524|424|324|224|124|24
1881,3,0,1|1|2|4|3|1,528|428|328|228|128|28
1882,3,0,1|1|2|4|3|1,532|432|332|232|132|32
1883,3,0,1|1|2|4|3|1,536|436|336|236|136|36
1884,3,0,1|1|2|4|3|1,540|440|340|240|140|40
1885,3,0,1|1|2|4|3|1,544|444|344|244|144|44
1886,3,0,1|1|2|4|3|1,548|448|348|248|148|48
1887,3,0,1|1|2|4|3|1,552|452|352|252|152|52
1888,3,0,1|1|2|4|3|1,556|456|356|256|156|56
1889,3,0,1|1|2|4|3|1,560|460|360|260|160|60
1890,3,0,1|1|2|4|3|1,564|464|364|264|164|64
1891,3,0,1|1|2|4|3|1,568|468|368|268|168|68
1892,3,0,1|1|2|4|3|1,572|472|372|272|172|72
1893,3,0,1|1|2|4|3|1,576|476|376|276|176|76
1894,3,0,1|1|2|4|3|1,580|480|380|280|180|80
1895,3,0,1|1|2|4|3|1,584|484|384|284|184|84
1896,3,0,1|1|2|4|3|1,588|488|388|288|188|88
1897,3,0,1|1|2|4|3|1,592|492|392|292|192|92
1898,3,0,1|1|2|4|3|1,596|496|396|296|196|96
1899,3,0,1|2|4|3|1,500|400|300|200|100
1900,3,0,1|2|4|3|1|5,504|404|304|204|104|4
1901,3,0,1|2|4|3|1|5,508|408|308|208|108|8
1902,3,0,1|2|4|3|1|5,512|412|312|212|112|12
1903,3,0,1|2|4|3|1|5,516|416|316|216|116|16
1904,3,0,1|2|4|3|1|5,520|420|320|220|120|20
1905,3,0,1|2|4|3|1|5,524|424|324|224|124|24
1906,3,0,1|2|4|3|1|5,528|428|328|228|128|28
1907,3,0,1|2|4|3|1|5,532|432|332|232|132|32
1908,3,0,1|2|4|3|1|5,536|436|336|236|136|36
1909,3,0,1|2|4|3|1|5,540|440|340|240|140|40
1910,3,0,1|2|4|3|1|5,544|444|344|244|144|44
1911,3,0,1|2|4|3|1|5,548|448|348|248|148|48
1912,3,0,1|2|4|3|1|5,552|452|352|252|152|52
1913,3,0,1|2|4|3|1|5,556|456|356|256|156|56
1914,3,0,1|2|4|3|1|5,560|460|360|260|160|60
1915,3,0,1|2|4|3|1|5,564|464|364|264|164|64
1916,3,0,1|2|4|3|1|5,568|468|368|268|168|68
1917,3,0,1|2|4|3|1|5,572|472|372|272|172|72
1918,3,0,1|2|4|3|1|5,576|476|376|276|176|76
1919,3,0,1|2|4|3|1|5,580|480|380|280|180|80
1920,3,0,1|2|4|3|1|5,584|484|384|284|184|84
1921,3,0,1|2|4|3|1|5,588|488|388|288|188|88
1922,3,0,1|2|4|3|1|5,592|492|392|292|192|92
1923,3,0,1|2|4|3|1|5,596|496|396|296|196|96
1924,3,0,2|4|3|1|5,500|400|300|200|100
1925,3,0,2|4|3|1|5|4,504|404|304|204|104|4
1926,3,0,2|4|3|1|5|4,508|408|308|208|108|8
1927,3,0,2|4|3|1|5|4,512|412|312|212|112|12
1928,3,0,2|4|3|1|5|4,516|416|316|216|116|16
1929,3,0,2|4|3|1|5|4,520|420|320|220|120|20
1930,3,0,2|4|3|1|5|4,524|424|324|224|124|24
1931,3,0,2|4|3|1|5|4,528|428|328|228|128|28
1932,3,0,2|4|3|1|5|4,532|432|332|232|132|32
1933,3,0,2|4|3|1|5|4,536|436|336|236|136|36
1934,3,0,2|4|3|1|5|4,540|440|340|240|140|40
1935,3,0,2|4|3|1|5|4,544|444|344|244|144|44
1936,3,0,2|4|3|1|5|4,548|448|348|248|148|48
1937,3,0,2|4|3|1|5|4,552|452|352|252|152|52
1938,3,0,2|4|3|1|5|4,556|456|356|256|156|56
1939,3,0,2|4|3|1|5|4,560|460|360|260|160|60
1940,3,0,2|4|3|1|5|4,564|464|364|264|164|64
1941,3,0,2|4|3|1|5|4,568|468|368|268|168|68
1942,3,0,2|4|3|1|5|4,572|472|372|272|172|72
1943,3,0,2|4|3|1|5|4,576|476|376|276|176|76
1944,3,0,2|4|3|1|5|4,580|480|380|280|180|80
1945,3,0,2|4|3|1|5|4,584|484|384|284|184|84
1946,3,0,2|4|3|1|5|4,588|488|388|288|188|88
1947,3,0,2|4|3|1|5|4,592|492|392|292|192|92
1948,3,0,2|4|3|1|5|4,596|496|396|296|196|96
1949,3,0,4|3|1|5|4,500|400|300|200|100
1950,3,0,4|3|1|5|4|1,504|404|304|204|104|4
1951,2,1,4|3|1|5|4|1,508|408|308|208|108|8
1952,2,0,4|3|1|5|4|1,512|412|312|212|112|12
1953,2,0,4|3|1|5|4|1,516|416|316|216|116|16
1954,2,0,4|3|1|5|4|1,520|420|320|220|120|20
1955,2,0,4|3|1|5|4|1,524|424|324|224|124|24
1956,2,0,4|3|1|5|4|1,528|428|328|228|128|28
1957,2,0,4|3|1|5|4|1,532|432|332|232|132|32
1958,2,0,4|3|1|5|4|1,536|436|336|236|136|36
1959,2,0,4|3|1|5|4|1,540|440|340|240|140|40
1960,2,0,4|3|1|5|4|1,544|444|344|244|144|44
1961,2,0,4|3|1|5|4|1,548|448|348|248|148|48
1962,2,0,4|3|1|5|4|1,552|452|352|252|152|52
1963,2,0,4|3|1|5|4|1,556|456|356|256|156|56
1964,2,0,4|3|1|5|4|1,560|460|360|260|160|60
1965,2,0,4|3|1|5|4|1,564|464|364|264|164|64
1966,2,0,4|3|1|5|4|1,568|468|368|268|168|68
1967,2,0,4|3|1|5|4|1,572|472|372|272|172|72
1968,2,0,4|3|1|5|4|1,576|476|376|276|176|76
1969,2,0,4|3|1|5|4|1,580|480|380|280|180|80
1970,2,0,4|3|1|5|4|1,584|484|384|284|184|84
1971,2,0,4|3|1|5|4|1,588|488|388|288|188|88
1972,2,0,4|3|1|5|4|1,592|492|392|292|192|92
1973,2,0,4|3|1|5|4|1,596|496|396|296|196|96
1974,2,0,3|1|5|4|1,500|400|300|200|100
1975,2,0,3|1|5|4|1|1,504|404|304|204|104|4
1976,2,0,3|1|5|4|1|1,508|408|308|208|108|8
1977,2,0,3|1|5|4|1|1,512|412|312|212|112|12
1978,2,0,3|1|5|4|1|1,516|416|316|216|116|16
1979,2,0,3|1|5|4|1|1,520|420|320|220|120|20
1980,2,0,3|1|5|4|1|1,524|424|324|224|124|24
1981,2,0,3|1|5|4|1|1,528|428|328|228|128|28
1982,2,0,3|1|5|4|1|1,532|432|332|232|132|32
1983,2,0,3|1|5|4|1|1,536|436|336|236|136|36
1984,2,0,3|1|5|4|1|1,540|440|340|240|140|40
1985,2,0,3|1|5|4|1|1,544|444|344|244|144|44
1986,2,0,3|1|5|4|1|1,548|448|348|248|148|48
1987,2,0,3|1|5|4|1|1,552|452|352|252|152|52
1988,2,0,3|1|5|4|1|1,556|456|356|256|156|56
1989,2,0,3|1|5|4|1|1,560|460|360|260|160|60
1990,2,0,3|1|5|4|1|1,564|464|364|264|164|64
1991,2,0,3|1|5|4|1|1,568|468|368|268|168|68
1992,2,0,3|1|5|4|1|1,572|472|372|272|172|72
1993,2,0,3|1|5|4|1|1,576|476|376|276|176|76
1994,2,0,3|1|5|4|1|1,580|480|380|280|180|80
1995,2,0,3|1|5|4|1|1,584|484|384|284|184|84
1996,2,0,3|1|5|4|1|1,588|488|388|288|188|88
1997,2,0,3|1|5|4|1|1,592|492|392|292|192|92
1998,2,0,3|1|5|4|1|1,596|496|396|296|196|96
1999,2,0,1|5|4|1|1,500|400|300|200|100
2000,2,0,1|5|4|1|1|1,504|404|304|204|104|4
2001,2,0,1|5|4|1|1|1,508|408|308|208|108|8
2002,2,0,1|5|4|1|1|1,512|412|312|212|112|12
2003,2,0,1|5|4|1|1|1,516|416|316|216|116|16
2004,2,0,1|5|4|1|1|1,520|420|320|220|120|20
2005,2,0,1|5|4|1|1|1,524|424|324|224|124|24
2006,2,0,1|5|4|1|1|1,528|428|328|228|128|28
2007,2,0,1|5|4|1|1|1,532|432|332|232|132|32
2008,2,0,1|5|4|1|1|1,536|436|336|236|136|36
2009,2,0,1|5|4|1|1|1,540|440|340|240|140|40
2010,2,0,1|5|4|1|1|1,544|444|344|244|144|44
2011,2,0,1|5|4|1|1|1,548|448|348|248|148|48
2012,2,0,1|5|4|1|1|1,552|452|352|252|152|52
2013,2,0,1|5|4|1|1|1,556|456|356|256|156|56
2014,2,0,1|5|4|1|1|1,560|460|360|260|160|60
2015,2,0,1|5|4|1|1|1,564|464|364|264|164|64
2016,2,0,1|5|4|1|1|1,568|468|368|268|168|68
2017,2,0,1|5|4|1|1|1,572|472|372|272|172|72
2018,2,0,1|5|4|1|1|1,576|476|376|276|176|76
2019,2,0,1|5|4|1|1|1,580|480|380|280|180|80
2020,2,0,1|5|4|1|1|1,584|484|384|284|184|84
2021,2,0,1|5|4|1|1|1,588|488|388|288|188|88
2022,2,0,1|5|4|1|1|1,592|492|392|292|192|92
2023,2,0,1|5|4|1|1|1,596|496|396|296|196|96
2024,2,0,5|4|1|1|1,500|400|300|200|100
2025,2,0,5|4|1|1|1|0,504|404|304|204|104|4
2026,2,0,5|4|1|1|1|0,508|408|308|208|108|8
2027,2,0,5|4|1|1|1|0,512|412|312|212|112|12
2028,2,0,5|4|1|1|1|0,516|416|316|216|116|16
2029,2,0,5|4|1|1|1|0,520|420|320|220|120|20
2030,2,0,5|4|1|1|1|0,524|424|324|224|124|24
2031,2,0,5|4|1|1|1|0,528|428|328|228|128|28
2032,2,0,5|4|1|1|1|0,532|432|332|232|132|32
2033,2,0,5|4|1|1|1|0,536|436|336|236|136|36
2034,2,0,5|4|1|1|1|0,540|440|340|240|140|40
2035,2,0,5|4|1|1|1|0,544|444|344|244|144|44
2036,2,0,5|4|1|1|1|0,548|448|348|248|148|48
2037,2,0,5|4|1|1|1|0,552|452|352|252|152|52
2038,2,0,5|4|1|1|1|0,556|456|356|256|156|56
2039,2,0,5|4|1|1|1|0,560|460|360|260|160|60
2040,2,0,5|4|1|1|1|0,564|464|364|264|164|64
2041,2,0,5|4|1|1|1|0,568|468|368|268|168|68
2042,2,0,5|4|1|1|1|0,572|472|372|272|172|72
2043,2,0,5|4|1|1|1|0,576|476|376|276|176|76
2044,2,0,5|4|1|1|1|0,580|480|380|280|180|80
2045,2,0,5|4|1|1|1|0,584|484|384|284|184|84
2046,2,0,5|4|1|1|1|0,588|488|388|288|188|88
2047,2,0,5|4|1|1|1|0,592|492|392|292|192|92
2048,2,0,5|4|1|1|1|0,596|496|396|296|196|96
2049,2,0,4|1|1|1|0,500|400|300|200|100
2050,2,0,4|1|1|1|0|4,504|404|304|204|104|4
2051,2,0,4|1|1|1|0|4,508|408|308|208|108|8
2052,2,0,4|1|1|1|0|4,512|412|312|212|112|12
2053,2,0,4|1|1|1|0|4,516|416|316|216|116|16
2054,2,0,4|1|1|1|0|4,520|420|320|220|120|20
2055,2,0,4|1|1|1|0|4,524|424|324|224|124|24
2056,2,0,4|1|1|1|0|4,528|428|328|228|128|28
2057,2,0,4|1|1|1|0|4,532|432|332|232|132|32
2058,2,0,4|1|1|1|0|4,536|436|336|236|136|36
2059,2,0,4|1|1|1|0|4,540|440|340|240|140|40
2060,2,0,4|1|1|1|0|4,544|444|344|244|144|44
2061,2,0,4|1|1|1|0|4,548|448|348|248|148|48
2062,2,0,4|1|1|1|0|4,552|452|352|252|152|52
2063,2,0,4|1|1|1|0|4,556|456|356|256|156|56
2064,2,0,4|1|1|1|0|4,560|460|360|260|160|60
2065,2,0,4|1|1|1|0|4,564|464|364|264|164|64
2066,2,0,4|1|1|1|0|4,568|468|368|268|168|68
2067,2,0,4|1|1|1|0|4,572|472|372|272|172|72
2068,2,0,4|1|1|1|0|4,576|476|376|276|176|76
2069,2,0,4|1|1|1|0|4,580|480|380|280|180|80
2070,2,0,4|1|1|1|0|4,584|484|384|284|184|84
2071,2,0,4|1|1|1|0|4,588|488|388|288|188|88
2072,2,0,4|1|1|1|0|4,592|492|392|292|192|92
2073,2,0,4|1|1|1|0|4,596|496|396|296|196|96
2074,2,0,1|1|1|0|4,500|400|300|200|100
2075,2,0,1|1|1|0|4|1,504|404|304|204|104|4
2076,2,0,1|1|1|0|4|1,508|408|308|208|108|8
2077,2,0,1|1|1|0|4|1,512|412|312|212|112|12
2078,2,0,1|1|1|0|4|1,516|416|316|216|116|16
2079,2,0,1|1|1|0|4|1,520|420|320|220|120|20
2080,2,0,1|1|1|0|4|1,524|424|324|224|124|24
2081,2,0,1|1|1|0|4|1,528|428|328|228|128|28
2082,2,0,1|1|1|0|4|1,532|432|332|232|132|32
2083,2,0,1|1|1|0|4|1,536|436|336|236|136|36
2084,2,0,1|1|1|0|4|1,540|440|340|240|140|40
2085,2,0,1|1|1|0|4|1,544|444|344|244|144|44
2086,2,0,1|1|1|0|4|1,548|448|348|248|148|48
2087,2,0,1|1|1|0|4|1,552|452|352|252|152|52
2088,2,0,1|1|1|0|4|1,556|456|356|256|156|56
2089,2,0,1|1|1|0|4|1,560|460|360|260|160|60
2090,2,0,1|1|1|0|4|1,564|464|364|264|164|64
2091,2,0,1|1|1|0|4|1,568|468|368|268|168|68
2092,2,0,1|1|1|0|4|1,572|472|372|272|172|72
2093,2,0,1|1|1|0|4|1,576|476|376|276|176|76
2094,2,0,1|1|1|0|4|1,580|480|380|280|180|80
2095,2,0,1|1|1|0|4|1,584|484|384|284|184|84
2096,2,0,1|1|1|0|4|1,588|488|388|288|188|88
2097,2,0,1|1|1|0|4|1,592|492|392|292|192|92
2098,2,0,1|1|1|0|4|1,596|496|396|296|196|96
2099,2,0,1|1|0|4|1,500|400|300|200|100
2100,2,0,1|1|0|4|1|0,504|404|304|204|104|4
2101,2,0,1|1|0|4|1|0,508|408|308|208|108|8
2102,2,0,1|1|0|4|1|0,512|412|312|212|112|12
2103,2,0,1|1|0|4|1|0,516|416|316|216|116|16
2104,2,0,1|1|0|4|1|0,520|420|320|220|120|20
2105,2,0,1|1|0|4|1|0,524|424|324|224|124|24
2106,2,0,1|1|0|4|1|0,528|428|328|228|128|28
2107,2,0,1|1|0|4|1|0,532|432|332|232|132|32
2108,2,0,1|1|0|4|1|0,536|436|336|236|136|36
2109,2,0,1|1|0|4|1|0,540|440|340|240|140|40
2110,2,0,1|1|0|4|1|0,544|444|344|244|144|44
2111,2,0,1|1|0|4|1|0,548|448|348|248|148|48
2112,2,0,1|1|0|4|1|0,552|452|352|252|152|52
2113,2,0,1|1|0|4|1|0,556|456|356|256|156|56
2114,2,0,1|1|0|4|1|0,560|460|360|260|160|60
2115,2,0,1|1|0|4|1|0,564|464|364|264|164|64
2116,2,0,1|1|0|4|1|0,568|468|368|268|168|68
2117,2,0,1|1|0|4|1|0,572|472|372|272|172|72
2118,2,0,1|1|0|4|1|0,576|476|376|276|176|76
2119,2,0,1|1|0|4|1|0,580|480|380|280|180|80
2120,2,0,1|1|0|4|1|0,584|484|384|284|184|84
2121,2,0,1|1|0|4|1|0,588|488|388|288|188|88
2122,2,0,1|1|0|4|1|0,592|492|392|292|192|92
2123,2,0,1|1|0|4|1|0,596|496|396|296|196|96
2124,2,0,1|0|4|1|0,500|400|300|200|100
2125,2,0,1|0|4|1|0|3,504|404|304|204|104|4
2126,2,0,1|0|4|1|0|3,508|408|308|208|108|8
2127,2,0,1|0|4|1|0|3,512|412|312|212|112|12
2128,2,0,1|0|4|1|0|3,516|416|316|216|116|16
2129,2,0,1|0|4|1|0|3,520|420|320|220|120|20
2130,2,0,1|0|4|1|0|3,524|424|324|224|124|24
2131,2,0,1|0|4|1|0|3,528|428|328|228|128|28
2132,2,0,1|0|4|1|0|3,532|432|332|232|132|32
2133,2,0,1|0|4|1|0|3,536|436|336|236|136|36
2134,2,0,1|0|4|1|0|3,540|440|340|240|140|40
2135,2,0,1|0|4|1|0|3,544|444|344|244|144|44
2136,2,0,1|0|4|1|0|3,548|448|348|248|148|48
2137,2,0,1|0|4|1|0|3,552|452|352|252|152|52
2138,2,0,1|0|4|1|0|3,556|456|356|256|156|56
2139,2,0,1|0|4|1|0|3,560|460|360|260|160|60
2140,2,0,1|0|4|1|0|3,564|464|364|264|164|64
2141,2,0,1|0|4|1|0|3,568|468|368|268|168|68
2142,2,0,1|0|4|1|0|3,572|472|372|272|172|72
2143,2,0,1|0|4|1|0|3,576|476|376|276|176|76
2144,2,0,1|0|4|1|0|3,580|480|380|280|180|80
2145,2,0,1|0|4|1|0|3,584|484|384|284|184|84
2146,2,0,1|0|4|1|0|3,588|488|388|288|188|88
2147,2,0,1|0|4|1|0|3,592|492|392|292|192|92
2148,2,0,1|0|4|1|0|3,596|496|396|296|196|96
2149,2,0,0|4|1|0|3,500|400|300|200|100
2150,2,0,0|4|1|0|3|1,504|404|304|204|104|4
2151,2,0,0|4|1|0|3|1,508|408|308|208|108|8
2152,2,0,0|4|1|0|3|1,512|412|312|212|112|12
2153,2,0,0|4|1|0|3|1,516|416|316|216|116|16
2154,2,0,0|4|1|0|3|1,520|420|320|220|120|20
2155,2,0,0|4|1|0|3|1,524|424|324|224|124|24
2156,2,0,0|4|1|0|3|1,528|428|328|228|128|28
2157,2,0,0|4|1|0|3|1,532|432|332|232|132|32
2158,2,0,0|4|1|0|3|1,536|436|336|236|136|36
2159,2,0,0|4|1|0|3|1,540|440|340|240|140|40
2160,2,0,0|4|1|0|3|1,544|444|344|244|144|44
2161,2,0,0|4|1|0|3|1,548|448|348|248|148|48
2162,2,0,0|4|1|0|3|1,552|452|352|252|152|52
2163,2,0,0|4|1|0|3|1,556|456|356|256|156|56
2164,2,0,0|4|1|0|3|1,560|460|360|260|160|60
2165,2,0,0|4|1|0|3|1,564|464|364|264|164|64
2166,2,0,0|4|1|0|3|1,568|468|368|268|168|68
2167,2,0,0|4|1|0|3|1,572|472|372|272|172|72
2168,2,0,0|4|1|0|3|1,576|476|376|276|176|76
2169,2,0,0|4|1|0|3|1,580|480|380|280|180|80
2170,2,0,0|4|1|0|3|1,584|484|384|284|184|84
2171,2,0,0|4|1|0|3|1,588|488|388|288|188|88
2172,2,0,0|4|1|0|3|1,592|492|392|292|192|92
2173,2,0,0|4|1|0|3|1,596|496|396|296|196|96
2174,2,0,4|1|0|3|1,500|400|300|200|100
2175,2,0,4|1|0|3|1|1,504|404|304|204|104|4
2176,2,0,4|1|0|3|1|1,508|408|308|208|108|8
2177,2,0,4|1|0|3|1|1,512|412|312|212|112|12
2178,2,0,4|1|0|3|1|1,516|416|316|216|116|16
2179,2,0,4|1|0|3|1|1,520|420|320|220|120|20
2180,2,0,4|1|0|3|1|1,524|424|324|224|124|24
2181,2,0,4|1|0|3|1|1,528|428|328|228|128|28
2182,2,0,4|1|0|3|1|1,532|432|332|232|132|32
2183,2,0,4|1|0|3|1|1,536|436|336|236|136|36
2184,2,0,4|1|0|3|1|1,540|440|340|240|140|40
2185,2,0,4|1|0|3|1|1,544|444|344|244|144|44
2186,2,0,4|1|0|3|1|1,548|448|348|248|148|48
2187,2,0,4|1|0|3|1|1,552|452|352|252|152|52
2188,2,0,4|1|0|3|1|1,556|456|356|256|156|56
2189,2,0,4|1|0|3|1|1,560|460|360|260|160|60
2190,2,0,4|1|0|3|1|1,564|464|364|264|164|64
2191,2,0,4|1|0|3|1|1,568|468|368|268|168|68
2192,2,0,4|1|0|3|1|1,572|472|372|272|172|72
2193,2,0,4|1|0|3|1|1,576|476|376|276|176|76
2194,2,0,4|1|0|3|1|1,580|480|380|280|180|80
2195,2,0,4|1|0|3|1|1,584|484|384|284|184|84
2196,2,0,4|1|0|3|1|1,588|488|388|288|188|88
2197,2,0,4|1|0|3|1|1,592|492|392|292|192|92
2198,2,0,4|1|0|3|1|1,596|496|396|296|196|96
2199,2,0,1|0|3|1|1,500|400|300|200|100
2200,2,0,1|0|3|1|1|2,504|404|304|204|104|4
2201,2,0,1|0|3|1|1|2,508|408|308|208|108|8
2202,2,0,1|0|3|1|1|2,512|412|312|212|112|12
2203,2,0,1|0|3|1|1|2,516|416|316|216|116|16
2204,2,0,1|0|3|1|1|2,520|420|320|220|120|20
2205,2,0,1|0|3|1|1|2,524|424|324|224|124|24
2206,2,0,1|0|3|1|1|2,528|428|328|228|128|28
2207,2,0,1|0|3|1|1|2,532|432|332|232|132|32
2208,2,0,1|0|3|1|1|2,536|436|336|236|136|36
2209,2,0,1|0|3|1|1|2,540|440|340|240|140|40
2210,2,0,1|0|3|1|1|2,544|444|344|244|144|44
2211,2,0,1|0|3|1|1|2,548|448|348|248|148|48
2212,2,0,1|0|3|1|1|2,552|452|352|252|152|52
2213,2,0,1|0|3|1|1|2,556|456|356|256|156|56
2214,2,0,1|0|3|1|1|2,560|460|360|260|160|60
2215,2,0,1|0|3|1|1|2,564|464|364|264|164|64
2216,2,0,1|0|3|1|1|2,568|468|368|268|168|68
2217,2,0,1|0|3|1|1|2,572|472|372|272|172|72
2218,2,0,1|0|3|1|1|2,576|476|376|276|176|76
2219,2,0,1|0|3|1|1|2,580|480|380|280|180|80
2220,2,0,1|0|3|1|1|2,584|484|384|284|184|84
2221,2,0,1|0|3|1|1|2,588|488|388|288|188|88
2222,2,0,1|0|3|1|1|2,592|492|392|292|192|92
2223,2,0,1|0|3|1|1|2,596|496|396|296|196|96
2224,2,0,0|3|1|1|2,500|400|300|200|100
2225,2,0,0|3|1|1|2|4,504|404|304|204|104|4
2226,2,0,0|3|1|1|2|4,508|408|308|208|108|8
2227,2,0,0|3|1|1|2|4,512|412|312|212|112|12
2228,2,0,0|3|1|1|2|4,516|416|316|216|116|16
2229,2,0,0|3|1|1|2|4,520|420|320|220|120|20
2230,2,0,0|3|1|1|2|4,524|424|324|224|124|24
2231,2,0,0|3|1|1|2|4,528|428|328|228|128|28
2232,2,0,0|3|1|1|2|4,532|432|332|232|132|32
2233,2,0,0|3|1|1|2|4,536|436|336|236|136|36
2234,2,0,0|3|1|1|2|4,540|440|340|240|140|40
2235,2,0,0|3|1|1|2|4,544|444|344|244|144|44
2236,2,0,0|3|1|1|2|4,548|448|348|248|148|48
2237,2,0,0|3|1|1|2|4,552|452|352|252|152|52
2238,2,0,0|3|1|1|2|4,556|456|356|256|156|56
2239,2,0,0|3|1|1|2|4,560|460|360|260|160|60
2240,2,0,0|3|1|1|2|4,564|464|364|264|164|64
2241,2,0,0|3|1|1|2|4,568|468|368|268|168|68
2242,2,0,0|3|1|1|2|4,572|472|372|272|172|72
2243,2,0,0|3|1|1|2|4,576|476|376|276|176|76
2244,2,0,0|3|1|1|2|4,580|480|380|280|180|80
2245,2,0,0|3|1|1|2|4,584|484|384|284|184|84
2246,2,0,0|3|1|1|2|4,588|488|388|288|188|88
2247,2,0,0|3|1|1|2|4,592|492|392|292|192|92
2248,2,0,0|3|1|1|2|4,596|496|396|296|196|96
2249,2,0,3|1|1|2|4,500|400|300|200|100
2250,2,0,3|1|1|2|4|2,504|404|304|204|104|4
2251,2,0,3|1|1|2|4|2,508|408|308|208|108|8
2252,2,0,3|1|1|2|4|2,512|412|312|212|112|12
2253,2,0,3|1|1|2|4|2,516|416|316|216|116|16
2254,2,0,3|1|1|2|4|2,520|420|320|220|120|20
2255,2,0,3|1|1|2|4|2,524|424|324|224|124|24
2256,2,0,3|1|1|2|4|2,528|428|328|228|128|28
2257,2,0,3|1|1|2|4|2,532|432|332|232|132|32
2258,2,0,3|1|1|2|4|2,536|436|336|236|136|36
2259,2,0,3|1|1|2|4|2,540|440|340|240|140|40
2260,2,0,3|1|1|2|4|2,544|444|344|244|144|44
2261,2,0,3|1|1|2|4|2,548|448|348|248|148|48
2262,2,0,3|1|1|2|4|2,552|452|352|252|152|52
2263,2,0,3|1|1|2|4|2,556|456|356|256|156|56
